,ticker,time,volume_adi,volume_mfi,volatility_atr,trend_sma_slow,trend_macd,momentum_rsi,momentum_roc,momentum_ppo,others_dlr,others_cr
1167,sivb,2019,74036087.65,55.53999676,6.81043322,222.7059006,0.602302701,52.47026473,1.69778933,0.220006063,0.110717992,524.1913929
1168,sivb,2020,79413447.88,56.49265457,10.43614729,236.9584116,3.057208765,55.52754801,2.67503378,0.878384215,0.168197499,573.126995
1169,jblu,2006,-57368142.6,53.19319793,0.49678722,11.44119368,0.011840026,50.55164827,0.339293842,-0.007355496,-0.031803195,-35.31417431
1170,jblu,2007,-129553587.3,41.59529266,0.393284654,10.8687067,-0.187137895,42.65702683,-3.313464434,-1.961285131,-0.349916169,-40.64398625
1171,jblu,2008,-300274401.7,46.41033933,0.395293111,5.137979638,-0.038078571,47.68283603,1.747343749,-0.828171127,0.073178816,-71.0420658
1172,jblu,2009,-242133935.8,54.22965017,0.350849295,5.237400799,-0.001416997,50.88542159,0.662035999,-0.245711682,-0.104952062,-70.52067673
1173,jblu,2010,-252804141,52.589391,0.243581263,6.00598443,0.032821251,52.1739062,1.189415567,0.497522019,0.076574643,-65.7313893
1174,jblu,2011,-315718605.8,45.61132727,0.212856922,5.342870892,-0.056435818,46.82831281,-0.407451182,-1.084174569,-0.095208367,-70.21834417
1175,jblu,2012,-286489013.2,55.19598194,0.179117962,5.159096929,0.01913198,51.56922774,0.644204935,0.334104967,0.038124072,-70.68687833
1176,jblu,2013,-239563779.5,58.71374542,0.196798335,6.656196571,0.083829553,55.73793832,2.134997958,1.188839799,0.159044538,-61.5254442
1177,jblu,2014,-248684391.7,59.40882211,0.361351219,10.29014039,0.166188692,56.29102198,3.094053583,1.422698104,0.245650473,-39.89554275
1178,jblu,2015,-186227108.2,54.12711547,0.728570483,21.08232754,0.277113284,56.01203672,2.190188037,1.419649734,0.141412556,21.57266549
1179,jblu,2016,-179379213.9,49.23380853,0.618784754,19.16590508,-0.089086811,48.77888808,0.142076679,-0.440414296,-0.004050164,7.978029144
1180,jblu,2017,-253278382.2,50.08289952,0.51959425,20.95063136,-0.000388972,50.44467949,0.071313179,-0.028052983,-0.001424152,18.45986911
1181,jblu,2018,-350583177.9,50.2161741,0.49450946,19.46493718,-0.104151977,47.12586369,-1.244549948,-0.563541652,-0.131492879,8.641675717
1182,jblu,2019,-460634802.2,50.83219378,0.428349758,17.83508237,0.042707202,51.66332854,0.894460836,0.209929907,0.060817762,1.476421859
1183,jblu,2020,-607178814.6,50.56864297,0.784042551,13.026279,-0.122285309,49.93700199,0.240044694,-1.06190373,-0.09163469,-27.49654469
1184,mtrx,2006,2222845.154,56.26104957,0.475258145,12.02113084,0.187642618,57.0196462,2.861501281,1.513794698,0.196160785,-31.73413707
1185,mtrx,2007,9850660.05,54.27952675,1.000690713,22.50689858,0.257780156,54.50221774,2.277632185,1.13741683,0.121118594,26.32275562
1186,mtrx,2008,10343914.79,48.98388913,1.225432883,19.04148066,-0.461217561,46.87920532,-3.007491737,-3.428621499,-0.413245194,0.844418818
1187,mtrx,2009,9871171.665,51.19397925,0.570426415,9.298090656,0.032654748,50.64545499,2.348188828,0.212604257,0.13025525,-48.07788557
1188,mtrx,2010,14079930.51,52.70716961,0.452296564,10.11486723,0.037733509,52.35394166,1.123040404,0.320514858,0.053268028,-43.66043672
1189,mtrx,2011,16800100.32,55.72940598,0.564242927,11.8196871,-0.045150519,49.62765791,-0.62033106,-0.539154266,-0.101126727,-35.43228126
1190,mtrx,2012,18075204.16,53.86778484,0.450577256,11.3968554,0.050380554,52.66603498,1.361049862,0.424185562,0.07895644,-36.46869336
1191,mtrx,2013,20044993.02,60.21224137,0.538038424,16.61069137,0.303196925,58.33106289,3.656374031,1.83179666,0.298993993,-5.107459519
1192,mtrx,2014,24407548.09,48.00510384,1.088085514,28.3515796,-0.011128951,49.57988444,-0.027043971,-0.13447304,-0.035844752,56.07420573
1193,mtrx,2015,24318718.16,49.81511313,0.929633741,20.3028999,0.001281516,49.44845742,0.389208453,-0.044409018,-0.032979712,12.06449639
1194,mtrx,2016,24650332.42,55.71183968,0.748969479,18.01312576,-0.013604578,51.19177559,0.767242599,-0.111227458,0.039678853,-0.189979958
1195,mtrx,2017,23971977.37,49.48249369,0.535008713,14.49096234,-0.119134003,51.76854692,0.012055711,-0.922970572,-0.096879101,-21.24885579
1196,mtrx,2018,26867666.1,48.8342936,0.712522627,18.84243024,0.059554787,52.10252998,0.227956437,0.257892735,0.003121304,4.070077084
1197,mtrx,2019,29613377.82,56.38230707,0.717299044,19.45429643,0.058340281,51.91194125,1.654555354,0.260625662,0.096519938,8.650176575
1198,mtrx,2020,27178587.62,45.19906898,0.678830952,11.39837455,-0.315583283,45.74576885,-2.558307571,-2.396773159,-0.285603518,-40.33266918
1199,tex,2006,-3836735702,60.89645076,4.334190602,39.85430018,0.751551311,58.65331224,4.007334721,1.844925216,0.309465326,215.4557626
1200,tex,2007,-5713628946,51.28083376,7.285623338,68.39338957,0.153431788,52.75376974,0.486713225,0.194577534,0.006061081,422.682075
1201,tex,2008,-7709884935,43.69352978,5.168099589,45.34297209,-1.257127437,43.05054172,-4.538345916,-4.499819438,-0.526188294,229.3509092
1202,tex,2009,-9661869574,57.03005026,1.781124233,14.06596666,0.113815808,52.19582052,2.474284281,0.416085182,0.053303532,8.642664628
1203,tex,2010,-12094014077,53.82517991,2.2688618,20.35776215,0.185854605,54.51208219,2.441102272,0.778131782,0.178210238,58.62790282
1204,tex,2011,-14604553924,49.02741696,2.495461981,23.00558811,-0.327847327,46.1943298,-2.790672673,-2.032615837,-0.330097887,70.22668539
1205,tex,2012,-17515102753,54.83979703,2.194311903,19.23475078,0.271967803,54.22542594,4.386273848,1.360021572,0.293078193,51.15254034
1206,tex,2013,-20434252341,52.80187134,3.125589353,29.26375766,0.328231184,55.63485052,2.3997938,1.083212793,0.159777184,128.0558464
1207,tex,2014,-23240778611,47.38117646,3.375320762,34.60410968,-0.244453078,46.12358706,-1.583131367,-0.84867411,-0.160274379,159.9275584
1208,tex,2015,-25896693947,47.58458783,2.041230988,22.03619907,-0.212064741,46.26219261,-1.321753927,-1.019513981,-0.159118306,65.29949961
1209,tex,2016,-27513651199,54.81038771,1.845108895,21.76387604,0.286085222,54.41015219,3.229069555,1.156412986,0.216896748,70.67995925
1210,tex,2017,-28880571324,58.24432021,2.349329665,35.18461208,0.437827268,56.2651727,2.091660975,1.192293774,0.172696349,174.3059643
1211,tex,2018,-30065456578,48.00692648,2.297171909,38.25884921,-0.438810503,46.02045791,-2.299223719,-1.279607653,-0.21850923,185.066196
1212,tex,2019,-30809006964,54.61573054,1.373405057,28.55845881,-6.88E-06,50.51303676,0.954493569,-0.051831638,0.036632996,118.785858
1213,tex,2020,-31106923851,52.2496598,1.209308458,21.29022036,0.105292241,50.34525487,1.850634529,0.078630083,0.065314002,64.4853411
1214,odfl,2006,-682933189.3,48.54616316,0.389525657,8.615414529,0.009050477,50.00172295,0.013483757,0.076192459,-0.045174517,95.4393653
1215,odfl,2007,-1076812910,48.53790234,0.336017609,8.087447657,-0.026473222,48.80027923,0.04454099,-0.404477599,-0.016215467,83.16758899
1216,odfl,2008,-1463183618,53.28325626,0.545215567,8.41141698,0.004215836,50.79712831,1.050181023,-0.045562901,0.082306031,91.31591072
1217,odfl,2009,-1878911018,51.33154899,0.456893112,8.361954352,0.048579873,50.74498251,1.902100893,0.544081526,0.030064601,92.27002196
1218,odfl,2010,-2352876439,58.74744841,0.428028618,10.39923356,0.122846246,56.79207495,2.009230655,1.110068724,0.177232585,141.2858603
1219,odfl,2011,-2699453223,56.30917673,0.615587244,14.85958036,0.103044436,54.27119669,1.431869446,0.645682761,0.093896361,241.8408775
1220,odfl,2012,-3019871300,53.81445491,0.680321243,19.54963338,0.138708416,54.19277779,1.261023343,0.700322186,0.095193885,349.3958924
1221,odfl,2013,-3408090694,56.61053188,0.874745839,27.33098355,0.316975203,58.24938471,2.164114135,1.153547207,0.173058393,534.3356789
1222,odfl,2014,-3846264629,57.24674857,1.284382486,40.99062647,0.484592918,58.9279422,1.996629141,1.152563483,0.151354626,850.5527069
1223,odfl,2015,-4336218775,44.22463848,1.427736065,45.93425887,-0.295800939,45.93794848,-1.209099116,-0.670883355,-0.108476091,929.7326735
1224,odfl,2016,-4801125184,51.53280537,1.475537732,43.87425551,0.449044932,56.04353045,2.102482879,0.890213291,0.148087064,917.3672634
1225,odfl,2017,-5200441890,52.01764234,1.837179416,63.61363685,0.745319717,58.37734258,2.065927551,1.06099986,0.171888025,1377.085565
1226,odfl,2018,-5523273646,52.06960112,3.249168244,94.83811595,0.055907818,51.59546513,-0.053348828,0.029657308,-0.023745354,2050.787296
1227,odfl,2019,-5722060484,56.39657891,2.897902237,102.6230974,1.085130336,56.30791233,2.218997961,1.021623388,0.172259279,2278.345331
1228,odfl,2020,-5863661994,58.25349135,5.362681042,163.5058983,2.10253554,57.12300811,2.492114447,1.2768011,0.170246334,3697.899325
1229,ango,2006,613782.5322,49.64767909,1.112753339,24.36644809,-0.046436417,49.42262326,-0.105168822,-0.315995465,-0.068632095,78.01499409
1230,ango,2007,274720.3829,49.37504058,0.726894766,19.86253452,-0.075182973,48.96532953,-0.391277709,-0.449633591,-0.048225348,44.95781211
1231,ango,2008,-3503441.36,49.59836377,0.798396639,14.93666317,-0.19274616,47.82570388,-0.865988948,-1.435481814,-0.130385956,7.50145038
1232,ango,2009,-5988824.493,50.24555386,0.556870229,13.08319292,0.102743132,53.4636126,1.468358612,0.713661375,0.063112378,-2.464405142
1233,ango,2010,-5219057.933,54.05103568,0.408865006,15.36956201,-0.013294692,49.87709705,0.111918863,-0.101352345,-0.017179068,12.91257889
1234,ango,2011,-5517858.748,48.08633446,0.4747975,15.02903696,-0.010881174,49.29902554,-0.055368393,-0.094537293,-0.014728132,10.27835845
1235,ango,2012,-6568085.639,44.64221377,0.318266987,12.07511847,-0.109733312,45.96177966,-1.283378616,-0.897766421,-0.119326764,-12.65882597
1236,ango,2013,-5810814.776,53.09998466,0.307309752,12.15611417,0.139305091,56.36711725,2.153406735,1.006898932,0.176823547,-8.671804644
1237,ango,2014,-4077157.314,51.79206259,0.449432189,15.36610505,0.061213827,52.91669339,0.975005727,0.317750561,0.040628605,13.89997388
1238,ango,2015,-424529.7242,47.6320312,0.450782645,15.92716117,-0.158433276,44.01875723,-1.894130235,-1.086637358,-0.177960061,14.79341417
1239,ango,2016,-1339748.176,54.53184356,0.462444395,13.91491453,0.124217538,54.38562499,1.687555344,0.82250474,0.13056791,3.944324847
1240,ango,2017,-817745.4212,51.77645666,0.419204429,16.59337879,0.008768038,50.31483724,0.087627659,0.043979219,-0.005708647,22.04387979
1241,ango,2018,5833920.041,56.54971212,0.589135668,19.86315663,0.101921064,54.86573958,1.03399947,0.513322394,0.076096795,47.30840948
1242,ango,2019,9686186.726,48.49776272,0.560879246,19.42090965,-0.14389179,47.1838937,-0.86406969,-0.844239296,-0.090872086,41.11577576
1243,ango,2020,8835751.073,50.91996293,0.608292442,11.30366302,-0.04958839,49.09916257,0.132519965,-0.459507718,-0.035769571,-17.3698668
1244,mrtn,2006,-2421678314,52.57077367,1.041933942,4.204699567,-0.002598265,51.23393552,0.297968646,-0.141572927,0.008651868,87.11481756
1245,mrtn,2007,-3712349989,48.33878078,0.877404761,3.562666507,-0.027941318,47.48530325,-0.456084576,-0.887321526,-0.115042646,56.89202586
1246,mrtn,2008,-4905931705,55.54723937,0.978082121,3.728238108,0.02297438,51.79618627,1.259975778,0.644872117,0.121285427,67.72207248
1247,mrtn,2009,-6140619449,51.84072474,0.994375457,3.98928453,0.003529337,49.80119217,0.677656619,0.060960154,-0.021722778,78.38532491
1248,mrtn,2010,-7615686576,52.84839888,1.088076903,4.50346321,0.025869199,53.03402785,1.01343744,0.579882473,0.070156522,102.6804003
1249,mrtn,2011,-8690557100,50.48119438,1.046953552,4.410922419,-0.022953169,47.9250805,-0.585161445,-0.54690065,-0.066918977,95.06721659
1250,mrtn,2012,-9593682584,48.16996924,0.983449073,4.29328806,0.00387162,50.59641647,0.384421588,0.065040033,0.027281499,91.76911768
1251,mrtn,2013,-10397395411,56.10449821,0.954186457,5.373418163,0.067624558,56.83987623,2.487076802,1.268136239,0.19994779,145.2919432
1252,mrtn,2014,-11182496134,49.52225037,1.235496584,7.169241833,0.023078808,50.94995022,0.750839021,0.295704007,0.033436124,221.4266143
1253,mrtn,2015,-12278305978,50.05079222,1.174073716,7.109012862,-0.037524548,48.22951297,-0.884048764,-0.586835554,-0.081782032,213.739945
1254,mrtn,2016,-13125767672,57.69004951,1.110069539,6.898411445,0.066411808,54.30451478,1.71768043,0.903487524,0.110967029,213.0907606
1255,mrtn,2017,-13853496879,55.79251767,1.460691771,9.476893975,0.091528048,55.40423773,1.83609523,0.895743898,0.150403796,330.0675973
1256,mrtn,2018,-14746816782,51.29725668,1.913995146,12.6798367,-0.031106924,49.14837278,-0.814633943,-0.313567058,-0.088243663,461.0396002
1257,mrtn,2019,-15512557224,55.82124835,1.505744993,11.56542088,0.070828101,52.50349612,1.767585094,0.569287514,0.128116735,422.8004714
1258,mrtn,2020,-15997079750,56.5851231,1.517997288,14.73431528,0.091775275,51.59500893,1.391373555,0.588905495,0.084816462,564.6098151
1259,rbcn,2007,123575.7252,33.67452428,10.68812804,188.9592299,7.660150981,59.82959878,7.191920453,3.963144743,1.053040171,9.556190127
1260,rbcn,2008,-133110.9911,45.09763054,13.84656682,174.1312862,-4.000552622,44.57518689,-5.175247992,-4.628181444,-0.679175259,-4.914511527
1261,rbcn,2009,-272155.9089,58.72938616,8.678520077,102.831471,3.907738449,57.00717552,9.469395278,3.681216485,0.619779477,-36.85600923
1262,rbcn,2010,-254178.136,53.66875927,14.95226125,235.987912,1.001493169,50.98813696,0.959122005,0.367516411,0.014766402,35.37233552
1263,rbcn,2011,-1631675.514,43.02706726,10.00551271,180.4077683,-3.38853161,44.74623054,-2.953756259,-2.427456312,-0.320904535,-0.335374309
1264,rbcn,2012,-2521503.945,48.20718264,5.110236939,95.36343085,-0.874764056,46.82837141,-0.955756238,-1.18342443,-0.171887425,-46.4214857
1265,rbcn,2013,-2716305.313,49.92876112,4.461971804,81.72274116,0.756053139,52.29302275,2.52520238,0.829967515,0.193510239,-52.47868476
1266,rbcn,2014,-3780521.662,48.06027086,4.618855497,82.39499416,-1.396275551,45.83052335,-2.787302079,-2.357159562,-0.308753702,-54.34444431
1267,rbcn,2015,-5225255.853,37.15916985,1.541897107,27.00244195,-0.914379601,39.58633644,-4.874098442,-4.117218916,-0.550986108,-85.45079369
1268,rbcn,2016,-5705590.058,42.08582646,0.619787102,7.369505486,-0.160180305,45.09080826,-3.174394685,-2.188431225,-0.25470391,-95.96938776
1269,rbcn,2017,-5687363.878,54.96525176,0.345831586,7.564601595,0.086415211,52.55613344,2.862874976,1.214113023,0.113617109,-95.58663631
1270,rbcn,2018,-5602598.927,48.40897881,0.210061998,7.883023987,-0.008398801,48.94992247,-0.198519969,-0.129251412,-0.004079207,-95.50748409
1271,rbcn,2019,-5612691.817,52.27326623,0.210135239,8.38693721,0.009431154,50.49977409,0.511757816,0.104185631,0.021142631,-95.19470553
1272,rbcn,2020,-5758446.667,52.53701066,0.24307694,8.30797646,0.019772456,52.10210404,0.620724849,0.215540121,0.041037243,-95.22584256
1273,homb,2006,-260336303.3,48.33319769,1.001744057,3.600546943,0.016628946,52.84855095,0.821003605,0.45033053,0.142216781,10.33498628
1274,homb,2007,-939779205,48.15341685,1.078972382,3.670886084,-0.007052503,48.07893482,-0.175805927,-0.210059249,-0.051769352,11.32845863
1275,homb,2008,-1654819946,57.58697674,1.187652149,4.01389511,0.03152541,52.33252431,1.439708371,0.750947957,0.133477219,23.82711268
1276,homb,2009,-2525372499,52.22077355,1.06752086,3.853131823,-0.011442193,50.67639772,0.211412221,-0.331149116,-0.04047051,16.81244698
1277,homb,2010,-4078756827,47.11465241,1.158799846,4.587236883,0.005677117,51.71704643,0.262930638,0.111680513,0.006466646,39.88726315
1278,homb,2011,-5426790335,55.76998104,1.123971072,4.654786682,0.016279309,52.33140789,0.742826189,0.331120385,0.068975532,42.66656633
1279,homb,2012,-6790618950,55.51082115,1.352587514,6.101781032,0.052754811,55.42186844,1.436231967,0.875825208,0.103112161,88.3646566
1280,homb,2013,-8093620040,61.3419187,2.120480997,10.12258393,0.232062777,61.92445456,4.269370218,2.1400703,0.328877218,221.5781833
1281,homb,2014,-9431367662,47.31733729,2.635858243,13.62657762,-0.049368289,48.11796593,-0.596218063,-0.366594677,-0.054860847,311.4497317
1282,homb,2015,-10709196035,58.02642327,2.753800218,15.72528148,0.132603716,55.22165373,1.391600935,0.819891414,0.097562042,385.0768378
1283,homb,2016,-12208699101,54.08677941,2.960096482,18.56735467,0.141414593,54.14662989,1.805259279,0.637413519,0.13141033,475.1648681
1284,homb,2017,-13972990300,48.34165168,3.141739579,22.30337363,-0.07694027,47.97135992,-0.615548608,-0.36917104,-0.064076401,573.4834255
1285,homb,2018,-16071442552,49.48635189,2.452980085,20.44668506,-0.116406654,46.60867151,-1.433990153,-0.656632135,-0.13224498,514.2787695
1286,homb,2019,-17473526906,56.00371444,1.583199729,17.18441589,0.043154228,52.54998139,1.133497349,0.236441102,0.084386275,427.434437
1287,homb,2020,-18321458086,50.88679331,1.17254799,15.64012065,0.01321184,50.86319489,0.764429186,-0.043785881,0.006162191,376.9087485
1288,lmat,2006,#NAME?,56.44130234,0.727726714,5.169062933,-0.044252267,44.14503775,-1.374033439,-0.857237805,-0.066917988,-3.538694683
1289,lmat,2007,#NAME?,44.43479213,0.978125897,5.603096889,0.020912954,50.94385614,0.471338962,0.355680802,0.0131686,4.498007802
1290,lmat,2008,#NAME?,27.89951532,0.627365961,3.329449194,-0.121592391,42.20791088,-4.53576985,-3.611748037,-0.442736236,-42.06638725
1291,lmat,2009,#NAME?,62.58713804,0.52335937,2.74276673,0.061096675,55.26902414,4.822496341,1.994047341,0.319087025,-46.78884747
1292,lmat,2010,#NAME?,52.79109188,0.825717204,4.911480582,0.044867182,53.73674402,1.687572605,0.885490783,0.12026314,-7.337416516
1293,lmat,2011,#NAME?,49.17439585,0.904511327,5.820853226,-0.022128779,48.82809657,-0.557433989,-0.43569425,-0.048512346,7.371361682
1294,lmat,2012,#NAME?,55.65166212,0.721958797,5.207618894,0.016694414,51.06147816,0.414990549,0.307500294,-0.005746613,-2.844316993
1295,lmat,2013,#NAME?,54.99017077,0.745405522,5.992400831,0.048764101,54.5210776,1.548221695,0.747096505,0.139208424,13.00499068
1296,lmat,2014,#NAME?,45.03428751,0.745410035,6.999828373,-0.01424359,48.38427075,-0.175502425,-0.213172729,-0.010979002,29.61837654
1297,lmat,2015,#NAME?,58.51039976,0.96188014,10.13129938,0.220911027,58.63301738,4.284128658,2.093391236,0.328467906,96.15083434
1298,lmat,2016,#NAME?,54.62179895,1.291133567,16.04909326,0.207049098,53.66152172,2.218818717,1.0641248,0.15681329,204.7625765
1299,lmat,2017,#NAME?,56.29133225,1.946285391,28.42257835,0.258116951,53.34207705,1.772060138,0.915830784,0.093894384,435.114248
1300,lmat,2018,#NAME?,46.40467852,1.884802377,32.43932444,-0.180098002,49.13473813,-1.021652725,-0.695313082,-0.11530504,495.8854212
1301,lmat,2019,#NAME?,53.81878059,1.427489226,28.8529763,0.261765825,54.71438905,2.332033355,0.8365615,0.170736882,446.2746344
1302,lmat,2020,#NAME?,53.27728358,1.531309758,30.04009592,0.059460543,51.57070184,0.798591547,0.086367682,0.042798045,460.0150972
1303,thc,2006,-9506078.238,45.88363825,0.995832471,30.07467368,-0.120048838,47.14489547,-0.276423544,-0.463313621,-0.037608275,-53.50733902
1304,thc,2007,-24068626.06,49.27170495,0.808403731,23.0502973,-0.237855096,45.79921087,-0.495375134,-1.225602913,-0.126017509,-64.6028951
1305,thc,2008,-53081082.43,49.74399932,1.142592162,19.6161083,-0.372930344,46.54901312,-5.149222086,-3.851019869,-0.587173646,-70.70961395
1306,thc,2009,-98334488.28,56.83021572,0.885192626,12.70508545,0.396117685,55.82850422,9.609870297,2.745872544,0.613009301,-78.98852695
1307,thc,2010,-122403898.2,50.2864516,0.907150583,20.09974357,0.039343016,50.69141387,2.019126248,0.083494199,0.085741477,-68.34915543
1308,thc,2011,-110490874.1,49.42617898,0.875534656,23.61979859,-0.096697599,49.4092718,-1.228479897,-0.559727852,-0.105360397,-63.68936179
1309,thc,2012,-116858811.9,54.96316697,0.83468734,21.82865842,0.305108009,54.85970337,2.801582354,1.23471029,0.183566632,-65.03258404
1310,thc,2013,-84194175.3,53.12690492,1.280275418,42.01536326,0.346185505,54.04264819,1.455186833,0.921028186,0.103256364,-33.79382075
1311,thc,2014,-83049843.98,50.68713404,1.51886404,48.9473765,0.239877399,53.28015767,1.374879809,0.468277048,0.073337826,-23.01580735
1312,thc,2015,-89723964.43,46.99968254,1.586584073,46.54269376,-0.529525159,46.00205908,-2.11939793,-1.413599168,-0.204042181,-29.07036216
1313,thc,2016,-91698321.56,48.82088965,1.230786863,25.6665568,-0.433067598,44.71364033,-2.697559138,-2.024359395,-0.283262476,-61.21896909
1314,thc,2017,-110523626.9,51.63780417,0.801141908,16.76997854,-0.048614706,50.18760189,0.721867809,-0.39777253,0.00849965,-73.91201426
1315,thc,2018,-92858071.76,55.24749642,1.130086035,26.84641443,0.232221268,53.43066735,1.940382129,1.115345124,0.048906178,-57.74608515
1316,thc,2019,-78564368.51,57.69084539,1.066931835,23.9056425,0.33362676,55.10908294,4.236232853,1.022230846,0.316254132,-61.4388921
1317,thc,2020,-68487456.88,51.65633652,1.81126209,26.42709399,0.040043898,51.28368359,2.460215805,-0.234791635,0.018251588,-58.69986949
1318,fix,2006,-1150044085,53.72531431,2.441269793,10.12117177,0.083401499,53.96982994,1.789915602,0.856457662,0.131013924,129.843283
1319,fix,2007,-1960393192,48.30032177,2.513233573,11.12325864,-0.007632959,50.62603819,0.212633433,-0.101947339,0.008969945,148.9190231
1320,fix,2008,-2705142644,51.87352424,2.248684874,10.30472827,-0.070590438,48.52449737,-0.334053447,-0.919123558,-0.065385692,128.4488823
1321,fix,2009,-3263708072,52.435948,1.775992828,9.163410044,0.070450886,53.03761656,1.548675302,0.735508612,0.065369935,107.9312568
1322,fix,2010,-3841721034,55.83841036,1.639410537,10.04459812,0.010900469,52.88435368,0.552135764,0.06127082,0.033042191,125.6273924
1323,fix,2011,-4185334819,48.49144087,1.452558144,9.947159679,-0.039407855,48.12870907,-0.541242046,-0.440203864,-0.074031777,120.8913866
1324,fix,2012,-4379920059,51.01833608,1.16697857,9.62349049,0.024660153,51.03236477,0.855845045,0.216102928,0.058160213,116.6552816
1325,fix,2013,-4542912249,61.64508415,1.393816473,13.81757035,0.216969117,57.68704808,2.563914432,1.541057743,0.190632956,217.6126627
1326,fix,2014,-4823869887,49.72225755,1.243393369,14.77789024,-0.086167751,46.88859517,-0.334534311,-0.554738337,-0.043580331,228.3763309
1327,fix,2015,-5068105163,59.74502604,1.633286163,22.42747172,0.395844195,58.76053754,2.917746359,1.814812655,0.205209026,416.5551324
1328,fix,2016,-5381608220,55.04149941,1.735103958,28.74045035,0.072133426,51.93257962,1.007151722,0.20010229,0.06654894,548.2180506
1329,fix,2017,-5607719051,54.1948788,1.720099587,34.6599904,0.265585818,53.88382708,1.388545202,0.708614575,0.111016813,686.9367114
1330,fix,2018,-5764344730,47.81301631,2.011793906,46.45265622,0.162030332,52.5632216,0.20723483,0.330216436,0.0029107,941.9344266
1331,fix,2019,-5924474697,55.04333494,1.732876039,47.04054488,0.05376751,53.59257856,1.105229457,0.045979206,0.055705948,959.7296991
1332,fix,2020,-6024164903,51.3997971,2.0133392,44.38936051,0.063582704,51.27664378,0.94001201,0.015388579,0.026058438,897.4091706
1333,penn,2006,151517830.3,54.20016357,0.254047077,8.246335689,0.045256829,53.0403972,1.360487447,0.526285932,0.093063543,218.9228858
1334,penn,2007,184489413.9,51.39187532,0.229364026,11.91507988,0.127905086,56.72015316,1.94349436,1.133858474,0.142723286,364.0785777
1335,penn,2008,135958913.7,48.01685469,0.407007647,8.25437073,-0.246147946,41.90958674,-3.296669058,-3.307903569,-0.404885509,199.507944
1336,penn,2009,120866175.2,51.93023905,0.297655181,6.028221833,0.04712168,50.74697078,1.795538782,0.787490682,0.095394162,133.3810216
1337,penn,2010,135483964.1,53.97180085,0.199651163,6.404197978,0.044070539,54.2715583,1.456154952,0.565735999,0.101895018,148.1428547
1338,penn,2011,175338335.1,47.51620747,0.261575246,8.396945246,0.010382976,51.38051707,0.557836231,0.112956957,0.031667416,222.2287075
1339,penn,2012,200082133.4,53.33465847,0.237348407,9.52901335,0.070411379,53.41199679,1.567415232,0.712714652,0.101854475,269.8023773
1340,penn,2013,186012885.6,56.66385378,0.24559555,12.34805019,0.096161124,55.08684775,1.349322406,0.757312473,0.101234412,378.5353259
1341,penn,2014,196956797.6,52.79638896,0.424184134,12.13776559,-0.022611258,48.9864844,-0.029920115,-0.206015128,-0.016973036,362.7029065
1342,penn,2015,199549498.1,53.05543876,0.520651669,16.75876535,0.0746286,52.53447155,0.968047086,0.479042146,0.061212216,545.8178689
1343,penn,2016,199342435.7,48.1864847,0.441207858,14.50985502,-0.058751224,48.20011069,-0.273928204,-0.430331646,-0.059481858,452.0003922
1344,penn,2017,227777980.3,59.55402622,0.540923786,19.92221573,0.409146003,61.53643613,3.826383186,1.949101828,0.326945185,692.356767
1345,penn,2018,250011625.7,46.7554094,1.052744452,29.77996331,-0.192679442,49.01114144,-1.564778965,-0.87960415,-0.202838551,1021.197657
1346,penn,2019,245841869.9,53.20329822,0.714883508,20.95330745,0.058736582,51.82887512,1.629808586,0.210903583,0.121260821,710.4930351
1347,penn,2020,267324546.8,60.31707881,3.186915714,39.14733959,1.498710146,57.6469757,10.7920978,2.418801548,0.486473578,1512.673349
1348,lark,2006,#NAME?,60.49727588,6.467400416,8.495756959,0.110826962,55.77866771,2.684883592,1.336680073,0.127153547,17.28946547
1349,lark,2007,#NAME?,52.03398213,6.662791012,9.44119864,0.012954344,50.32312509,0.220422888,0.134373891,0.009776653,27.43364306
1350,lark,2008,#NAME?,60.71408173,5.494247715,8.270766577,-0.116288974,46.80627934,-1.974999004,-1.446766577,-0.114770433,8.413926997
1351,lark,2009,#NAME?,55.461939,3.863413741,6.47270259,-0.044390586,48.5853731,-0.724339102,-0.69453437,-0.138572684,-13.87207343
1352,lark,2010,#NAME?,41.17141943,3.746299895,7.153150619,0.0496783,53.33435004,1.831042228,0.688564255,0.156382593,-2.133010321
1353,lark,2011,#NAME?,48.33053141,3.679837889,8.079771455,0.092180408,52.21212592,2.598885465,1.075207003,0.15051181,11.52581567
1354,lark,2012,#NAME?,40.51437255,4.178665769,10.80884015,0.102576366,53.07930044,1.319561498,0.972975432,0.083077382,47.55972845
1355,lark,2013,#NAME?,42.99498189,4.085208693,12.12059884,0.023421505,51.59293995,0.43488541,0.187526315,0.031611114,63.93466909
1356,lark,2014,#NAME?,39.47999315,3.788768857,13.37217374,0.071728385,52.41845846,0.914034769,0.512701876,0.071046921,81.64634835
1357,lark,2015,#NAME?,46.10450838,4.368901272,17.54104994,0.1135928,52.66454155,1.343304587,0.6537533,0.103482547,139.0660296
1358,lark,2016,#NAME?,53.08964934,3.755998722,18.60947564,0.041109635,53.68804952,0.517331393,0.208637104,0.044054103,151.9591137
1359,lark,2017,#NAME?,44.47987555,3.751870952,22.07293305,0.050679261,51.67717082,0.322334463,0.236220113,0.025689994,198.3125713
1360,lark,2018,#NAME?,48.05533528,2.891495858,21.65846394,-0.070308839,46.96385535,-0.74260578,-0.35341264,-0.061624321,189.6766508
